"User.ID";"nb.Ratings";"mean";"sd";"max";"min";"med"
55641;1;4;NA;4;4;4
55655;4;5.75;0.96;7;5;5.5
55687;1;10;NA;10;10;10
55700;1;9;NA;9;9;9
55734;9;8.33;1.22;10;6;9
55751;10;5.3;0.95;8;5;5
55779;3;8.33;1.15;9;7;9
55787;7;6.57;2.07;9;3;7
55789;5;7.4;1.34;9;6;8
55799;12;7.33;1.07;10;6;7
55826;3;9;1;10;8;9
55858;5;9;1;10;8;9
55892;22;8.36;1.09;10;5;8.5
55927;14;9;1.11;10;7;9
55955;2;9;1.41;10;8;9
55961;2;8;0;8;8;8
55973;2;6.5;2.12;8;5;6.5
56045;1;8;NA;8;8;8
56066;2;8;1.41;9;7;8
56157;4;8;0.82;9;7;8
56198;3;7;1.73;8;5;8
56201;2;8;0;8;8;8
56246;2;4;4.24;7;1;4
56271;5;7.4;0.55;8;7;7
56272;3;9;0;9;9;9
56307;11;7.55;1.51;9;5;8
56315;5;5.6;2.41;9;3;5
56323;2;10;0;10;10;10
56360;2;7.5;2.12;9;6;7.5
56369;1;5;NA;5;5;5
56391;10;7.7;1.64;10;5;8
56399;21;9.1;1.51;10;5;10
56442;1;10;NA;10;10;10
56447;29;7.21;1.47;10;3;7
56470;1;8;NA;8;8;8
56496;2;8.5;0.71;9;8;8.5
56554;23;9.17;0.78;10;7;9
56579;2;9.5;0.71;10;9;9.5
56598;2;7.5;2.12;9;6;7.5
56623;4;8;1.41;9;6;8.5
56625;3;8.67;0.58;9;8;9
56654;2;7;1.41;8;6;7
56661;4;9.25;0.96;10;8;9.5
56663;6;8;1.79;10;5;8.5
56707;1;5;NA;5;5;5
56751;2;6;1.41;7;5;6
56804;11;6.55;2.42;10;1;7
56856;17;8.06;1.3;10;5;8
56874;1;9;NA;9;9;9
56905;2;4.5;3.54;7;2;4.5
56917;2;8.5;2.12;10;7;8.5
56959;24;8.96;2.1;10;2;10
56985;2;8;0;8;8;8
57002;1;10;NA;10;10;10
57072;1;8;NA;8;8;8
57095;9;8.89;1.17;10;7;9
57105;8;9;1.07;10;7;9
57108;4;4.75;3.59;10;2;3.5
57124;5;7.8;1.48;10;6;8
57180;3;9.33;0.58;10;9;9
57200;3;8.67;0.58;9;8;9
57229;2;8;1.41;9;7;8
57234;7;8;1.91;10;5;8
57247;2;8;0;8;8;8
57255;2;8;1.41;9;7;8
57265;2;8.5;0.71;9;8;8.5
57269;3;5.67;2.52;8;3;6
57291;1;7;NA;7;7;7
57302;4;7.75;0.5;8;7;8
57305;1;5;NA;5;5;5
57354;1;8;NA;8;8;8
57369;4;8.75;0.5;9;8;9
57379;1;8;NA;8;8;8
57398;18;8.83;1.34;10;5;9
57449;1;10;NA;10;10;10
57599;6;8.67;2.8;10;3;10
57601;3;8;1;9;7;8
57620;1;10;NA;10;10;10
57632;2;4.5;0.71;5;4;4.5
57712;1;8;NA;8;8;8
57713;5;5.4;0.89;7;5;5
57725;7;9.14;0.69;10;8;9
57726;2;6.5;2.12;8;5;6.5
57833;1;5;NA;5;5;5
57920;6;9.33;0.52;10;9;9
57935;1;10;NA;10;10;10
57949;2;8;2.83;10;6;8
57959;3;7;3.61;10;3;8
57960;3;9;1.73;10;7;10
57976;7;7.43;1.72;9;5;8
57999;1;10;NA;10;10;10
58062;4;5.5;1.73;7;4;5.5
58067;3;7.33;1.53;9;6;7
58142;5;6.8;1.1;8;6;6
58151;2;9.5;0.71;10;9;9.5
58156;1;8;NA;8;8;8
58167;1;9;NA;9;9;9
58194;1;8;NA;8;8;8
58224;5;7.4;2.3;10;5;8
58252;1;10;NA;10;10;10
58255;11;9;0.89;10;8;9
58319;1;5;NA;5;5;5
58342;4;9.5;0.58;10;9;9.5
58351;3;6.67;2.89;10;5;5
58363;1;5;NA;5;5;5
58379;1;9;NA;9;9;9
58389;6;8.67;1.37;10;7;9
58390;1;5;NA;5;5;5
58426;2;8.5;2.12;10;7;8.5
58458;2;9.5;0.71;10;9;9.5
58497;2;7.5;0.71;8;7;7.5
58515;1;7;NA;7;7;7
58529;2;8.5;0.71;9;8;8.5
58594;12;8.25;1.86;10;3;9
58612;5;8.2;0.84;9;7;8
58629;1;9;NA;9;9;9
58644;2;9.5;0.71;10;9;9.5
58708;2;7.5;0.71;8;7;7.5
58724;1;7;NA;7;7;7
58768;1;10;NA;10;10;10
58790;1;9;NA;9;9;9
58792;2;9;1.41;10;8;9
58834;1;6;NA;6;6;6
58855;1;6;NA;6;6;6
58877;3;5.33;2.08;7;3;6
58911;5;7.2;1.79;9;5;7
58964;3;7.33;2.08;9;5;8
59038;5;9.6;0.89;10;8;10
59059;4;7;1.63;9;5;7
59150;12;7.67;1.15;10;5;8
59172;22;9.05;1.4;10;5;10
59180;5;9;1;10;8;9
59189;8;8.25;1.04;10;7;8
59197;3;9;1.73;10;7;10
59206;3;8.33;1.53;10;7;8
59208;2;8.5;0.71;9;8;8.5
59209;6;7.83;0.75;9;7;8
59220;1;8;NA;8;8;8
59266;1;7;NA;7;7;7
59267;3;8;1;9;7;8
59269;9;8.22;2.95;10;1;10
59305;6;6.67;0.52;7;6;7
59390;10;9.1;0.88;10;8;9
59430;4;6.75;2.06;9;4;7
59499;5;7.4;0.55;8;7;7
59504;1;8;NA;8;8;8
59524;1;1;NA;1;1;1
59534;1;5;NA;5;5;5
59554;2;7.5;0.71;8;7;7.5
59559;2;7;2.83;9;5;7
59604;2;7;2.83;9;5;7
59612;7;7.57;1.62;10;5;7
59656;6;9.17;0.98;10;8;9.5
59727;8;8.25;1.39;10;6;8
59734;1;8;NA;8;8;8
59770;1;5;NA;5;5;5
59808;2;6.5;0.71;7;6;6.5
59812;3;7.33;1.15;8;6;8
59820;3;8;0;8;8;8
59838;1;2;NA;2;2;2
59895;2;8.5;2.12;10;7;8.5
59912;8;8.62;1.19;10;7;9
59933;3;8;0;8;8;8
59944;1;8;NA;8;8;8
59971;5;8.2;1.1;9;7;9
60029;2;6;1.41;7;5;6
60031;1;7;NA;7;7;7
60040;6;7.5;2.07;10;5;8
60050;9;8.44;1.81;10;5;9
60079;3;7;3.61;10;3;8
60080;1;7;NA;7;7;7
60081;2;10;0;10;10;10
60083;2;9.5;0.71;10;9;9.5
60098;2;9.5;0.71;10;9;9.5
60114;1;8;NA;8;8;8
60130;5;8.8;0.45;9;8;9
60140;3;8.33;1.53;10;7;8
60146;2;7.5;0.71;8;7;7.5
60157;2;9;0;9;9;9
60168;4;8.5;1.29;10;7;8.5
60211;4;6.25;3.5;10;2;6.5
60244;96;8.16;1.23;10;3;8
60251;2;8.5;0.71;9;8;8.5
60253;3;8.33;0.58;9;8;8
60255;4;9;1.15;10;8;9
60263;7;9.14;0.9;10;8;9
60278;2;4.5;4.95;8;1;4.5
60307;4;6.5;2.38;8;3;7.5
60319;3;7;2;9;5;7
60336;2;8;0;8;8;8
60337;11;8.73;0.79;10;8;9
60392;4;7;1.83;9;5;7
60400;2;6;2.83;8;4;6
60412;2;6.5;2.12;8;5;6.5
60424;2;6;4.24;9;3;6
60427;5;8.2;0.84;9;7;8
60439;1;8;NA;8;8;8
60445;4;8.75;1.5;10;7;9
60475;7;8;1;10;7;8
60476;1;10;NA;10;10;10
60517;3;7.33;2.08;9;5;8
60523;2;8.5;0.71;9;8;8.5
60546;8;8.25;2.12;10;5;9
60569;4;7.5;1.29;9;6;7.5
60583;7;6.43;1.72;8;3;7
60586;1;9;NA;9;9;9
60621;16;9.06;1.39;10;5;9.5
60703;3;8.67;1.53;10;7;9
60707;17;8.12;1.22;10;6;9
60787;1;7;NA;7;7;7
60797;1;6;NA;6;6;6
60809;1;8;NA;8;8;8
60823;3;6;1;7;5;6
60858;2;6.5;0.71;7;6;6.5
60905;2;9;1.41;10;8;9
60941;2;8;2.83;10;6;8
60944;1;7;NA;7;7;7
61021;2;10;0;10;10;10
61028;4;7.5;0.58;8;7;7.5
61038;7;6.43;2.44;10;5;5
61042;2;9.5;0.71;10;9;9.5
61146;3;8.33;0.58;9;8;8
61147;10;9.9;0.32;10;9;10
61211;6;7;1.1;8;5;7
61216;3;8.67;0.58;9;8;9
61257;10;8.3;1.57;10;5;8
61271;2;7.5;0.71;8;7;7.5
61283;2;7;1.41;8;6;7
61296;1;8;NA;8;8;8
61297;2;9;1.41;10;8;9
61317;2;6.5;2.12;8;5;6.5
61348;4;8.5;1.29;10;7;8.5
61354;5;8.2;0.45;9;8;8
61427;13;8;1.15;10;6;8
61524;1;9;NA;9;9;9
61619;5;6.6;2.19;9;5;5
61668;3;8.33;2.08;10;6;9
61704;6;8.17;1.83;10;5;8
61759;4;8.5;2.38;10;5;9.5
61762;2;7.5;0.71;8;7;7.5
61775;3;8.33;2.08;10;6;9
61798;7;7.71;1.38;10;6;7
61835;4;8.75;0.96;10;8;8.5
61854;10;6.8;2.86;10;2;7.5
61888;5;9.2;0.45;10;9;9
61901;12;8.33;0.89;10;7;8
61910;6;9;0.89;10;8;9
62009;1;9;NA;9;9;9
62151;1;7;NA;7;7;7
62172;3;7;1;8;6;7
62193;2;6.5;2.12;8;5;6.5
62239;2;6.5;2.12;8;5;6.5
62272;9;8.89;0.78;10;8;9
62302;2;9;1.41;10;8;9
62316;2;7;0;7;7;7
62348;1;5;NA;5;5;5
62378;1;8;NA;8;8;8
62381;2;8;1.41;9;7;8
62410;1;9;NA;9;9;9
62457;2;7.5;3.54;10;5;7.5
62464;12;9.17;1.19;10;6;9.5
62475;1;10;NA;10;10;10
62511;1;9;NA;9;9;9
62542;10;8;1.49;10;5;8
62558;10;7.7;0.95;9;6;8
62582;2;8;0;8;8;8
62667;1;8;NA;8;8;8
62680;1;5;NA;5;5;5
62716;2;9.5;0.71;10;9;9.5
62755;1;5;NA;5;5;5
62809;2;10;0;10;10;10
62862;26;7.77;1.42;10;5;8
62881;8;7.38;1.3;9;5;8
62891;23;7.52;1.78;10;3;8
62895;7;7.43;1.99;10;4;8
62929;1;10;NA;10;10;10
62958;4;8.75;1.5;10;7;9
62966;7;8.43;2.15;10;4;9
62968;2;7.5;0.71;8;7;7.5
63004;5;7.6;1.14;9;6;8
63166;1;8;NA;8;8;8
63182;1;7;NA;7;7;7
63246;1;8;NA;8;8;8
63323;1;9;NA;9;9;9
63358;3;8;1;9;7;8
63360;7;8.14;1.68;10;5;9
63389;4;7.25;1.71;9;5;7.5
63394;11;8.64;1.5;10;5;9
63405;1;10;NA;10;10;10
63452;3;9;1;10;8;9
63506;2;5.5;2.12;7;4;5.5
63507;7;6.29;1.98;8;3;7
63545;2;9;1.41;10;8;9
63595;2;8;2.83;10;6;8
63625;12;10;0;10;10;10
63643;2;8;1.41;9;7;8
63650;1;6;NA;6;6;6
63665;2;6.5;0.71;7;6;6.5
63714;1;10;NA;10;10;10
63765;1;9;NA;9;9;9
63849;1;8;NA;8;8;8
63854;14;7.21;1.67;10;3;7.5
63865;5;8.8;0.84;10;8;9
63923;2;7.5;0.71;8;7;7.5
63924;3;8;1;9;7;8
63938;10;7.5;1.18;10;6;7.5
63956;9;8.89;0.78;10;8;9
63998;2;9.5;0.71;10;9;9.5
64010;1;5;NA;5;5;5
64015;1;9;NA;9;9;9
64063;1;8;NA;8;8;8
64073;2;6.5;2.12;8;5;6.5
64075;2;6.5;0.71;7;6;6.5
64111;2;8;1.41;9;7;8
64126;3;8.67;0.58;9;8;9
64137;2;8;0;8;8;8
64185;2;9.5;0.71;10;9;9.5
64186;1;8;NA;8;8;8
64220;4;5.25;2.63;9;3;4.5
64241;2;9;1.41;10;8;9
64270;6;7.5;1.38;10;6;7
64271;4;8.5;0.58;9;8;8.5
64310;7;9.57;1.13;10;7;10
64316;1;10;NA;10;10;10
64333;2;9.5;0.71;10;9;9.5
64344;1;10;NA;10;10;10
64346;3;9.33;1.15;10;8;10
64396;4;7.25;0.96;8;6;7.5
64429;1;7;NA;7;7;7
64435;3;8;0;8;8;8
64436;20;7.4;1.6;10;3;7
64440;1;3;NA;3;3;3
64449;2;9;0;9;9;9
64535;7;6.71;0.49;7;6;7
64629;2;6.5;0.71;7;6;6.5
64679;5;7.2;1.64;9;6;6
64743;2;7.5;2.12;9;6;7.5
64763;2;6.5;4.95;10;3;6.5
64765;3;6.67;1.15;8;6;6
64769;1;7;NA;7;7;7
64779;1;6;NA;6;6;6
64783;2;5;4.24;8;2;5
64846;4;8.5;1;10;8;8
64903;2;6.5;2.12;8;5;6.5
64946;3;6.67;3.21;9;3;8
65004;4;8.5;0.58;9;8;8.5
65032;3;4;1.73;5;2;5
65038;1;9;NA;9;9;9
65056;1;8;NA;8;8;8
65068;2;10;0;10;10;10
65145;3;6.33;1.15;7;5;7
65183;3;8.67;1.15;10;8;8
65191;1;10;NA;10;10;10
65208;4;7.25;0.96;8;6;7.5
65228;7;6.86;0.69;8;6;7
65238;3;8.67;0.58;9;8;9
65258;10;7.4;1.58;10;5;7
65350;3;7.67;1.15;9;7;7
65377;2;7;0;7;7;7
65444;1;6;NA;6;6;6
65484;7;9.29;0.76;10;8;9
65487;3;7.67;1.53;9;6;8
65497;3;7.67;1.53;9;6;8
65549;2;7;2.83;9;5;7
65584;27;9;0.92;10;7;9
65653;3;7.33;1.15;8;6;8
65663;11;8.64;0.81;10;8;8
65665;1;8;NA;8;8;8
65710;1;7;NA;7;7;7
65769;3;8.67;2.31;10;6;10
65791;6;6.83;1.47;9;5;6.5
65817;1;2;NA;2;2;2
65837;2;7.5;0.71;8;7;7.5
65877;7;8.71;1.38;10;6;9
65913;1;10;NA;10;10;10
65946;2;6;1.41;7;5;6
66055;3;8;0;8;8;8
66073;4;7.5;1;8;6;8
66088;2;8;2.83;10;6;8
66100;4;8.75;0.96;10;8;8.5
66129;2;8.5;0.71;9;8;8.5
66323;6;6.5;2.17;9;3;7
66370;2;7.5;2.12;9;6;7.5
66387;6;5.83;1.6;8;3;6
66428;1;7;NA;7;7;7
66443;8;7;2.83;10;2;8
66473;4;7;1.41;8;5;7.5
66485;1;10;NA;10;10;10
66487;9;8.89;1.05;10;7;9
66518;6;8.17;0.75;9;7;8
66533;3;7.33;1.15;8;6;8
66556;5;8;0;8;8;8
66574;18;7.61;1.5;10;4;8
66591;6;8.33;2.16;10;4;9
66640;6;9.17;1.6;10;6;10
66680;35;6.14;0.91;8;5;6
66708;2;6.5;0.71;7;6;6.5
66765;1;5;NA;5;5;5
66789;6;4.83;0.41;5;4;5
66792;1;10;NA;10;10;10
66797;1;5;NA;5;5;5
66842;1;10;NA;10;10;10
66853;4;7;1.41;8;5;7.5
66878;7;7.86;0.69;9;7;8
66942;27;7.26;2.31;10;1;8
66945;1;10;NA;10;10;10
66953;4;7.75;0.5;8;7;8
66956;2;7;2.83;9;5;7
66960;4;7.5;1.29;9;6;7.5
66964;1;8;NA;8;8;8
67085;5;8.8;1.64;10;6;9
67174;3;8;1.73;9;6;9
67176;3;4.67;3.06;8;2;4
67178;3;7.33;2.52;10;5;7
67187;1;8;NA;8;8;8
67198;8;9.62;0.74;10;8;10
67236;2;9;1.41;10;8;9
67270;5;7.6;1.67;9;5;8
67288;3;8;1;9;7;8
67296;6;7;1.55;8;4;7.5
67298;2;6.5;4.95;10;3;6.5
67354;3;8.67;2.31;10;6;10
67364;1;9;NA;9;9;9
67402;3;7;2.65;10;5;6
67403;2;9;1.41;10;8;9
67415;4;5.75;2.63;8;3;6
67487;3;4.67;2.31;6;2;6
67515;6;6;2;8;3;6
67542;1;9;NA;9;9;9
67544;2;8;0;8;8;8
67547;13;6.54;1.98;9;3;7
67591;11;7.91;1.3;10;5;8
67627;6;8;2.1;10;5;8.5
67663;13;7.77;2.35;10;4;8
67677;3;7.67;2.52;10;5;8
67693;2;10;0;10;10;10
67796;1;7;NA;7;7;7
67810;1;10;NA;10;10;10
67840;23;8.65;1.67;10;5;9
67910;4;9.25;0.96;10;8;9.5
67930;6;10;0;10;10;10
67958;2;9;1.41;10;8;9
68000;2;10;0;10;10;10
68004;1;8;NA;8;8;8
68014;1;8;NA;8;8;8
68050;1;6;NA;6;6;6
68067;1;8;NA;8;8;8
68073;1;10;NA;10;10;10
68081;2;7.5;0.71;8;7;7.5
68128;9;8;1.41;10;6;8
68156;6;9;1.26;10;7;9.5
68185;10;6.4;1.17;9;5;6
68227;2;10;0;10;10;10
68234;1;9;NA;9;9;9
68249;3;8.33;0.58;9;8;8
68256;10;8.2;1.48;10;5;8
68272;1;10;NA;10;10;10
68309;1;8;NA;8;8;8
68383;3;10;0;10;10;10
68436;11;8.82;0.4;9;8;9
68447;2;7.5;0.71;8;7;7.5
68473;1;9;NA;9;9;9
68478;2;9.5;0.71;10;9;9.5
68537;4;9.5;1;10;8;10
68555;38;7.18;2.01;10;2;7
68561;3;7.33;0.58;8;7;7
68568;6;8.33;1.86;10;6;8.5
68615;4;8.75;0.96;10;8;8.5
68690;1;10;NA;10;10;10
68700;2;8;2.83;10;6;8
68760;10;8.1;2.23;10;3;8.5
68767;1;9;NA;9;9;9
68811;2;5;0;5;5;5
68836;2;7.5;0.71;8;7;7.5
68846;4;7.75;1.26;9;6;8
68854;1;10;NA;10;10;10
68886;4;8;1.83;10;6;8
68943;2;7;1.41;8;6;7
68984;14;7.57;2.5;10;1;8.5
69012;4;6.75;1.26;8;5;7
69023;4;7.75;2.63;10;5;8
69042;4;7.75;1.5;9;6;8
69076;1;9;NA;9;9;9
69078;50;7.74;1.01;9;5;8
69089;3;8.33;0.58;9;8;8
69156;11;7.73;1.27;9;5;8
69180;2;4.5;0.71;5;4;4.5
69188;2;8.5;0.71;9;8;8.5
69211;12;8.5;1.83;10;5;9
69232;6;9.67;0.52;10;9;10
69252;2;7.5;0.71;8;7;7.5
69355;9;7.44;0.88;9;6;7
69378;12;6.92;1.62;9;4;7
69389;37;8.08;0.8;9;6;8
69405;11;7.45;1.29;9;5;8
69410;2;7;0;7;7;7
69460;1;9;NA;9;9;9
69511;2;5;1.41;6;4;5
69512;2;9.5;0.71;10;9;9.5
69554;1;9;NA;9;9;9
69593;1;7;NA;7;7;7
69658;2;10;0;10;10;10
69684;9;7.56;1.01;9;6;7
69697;12;9.5;0.8;10;8;10
69709;2;6;0;6;6;6
69721;8;9;1.07;10;7;9
69749;2;8.5;0.71;9;8;8.5
69775;4;10;0;10;10;10
69790;4;6.75;1.5;8;5;7
69808;2;6.5;2.12;8;5;6.5
69929;3;8;1;9;7;8
69933;7;9;0.82;10;8;9
69945;2;8;0;8;8;8
69967;2;8.5;0.71;9;8;8.5
69971;24;7.29;2.63;10;1;8
69986;2;7.5;0.71;8;7;7.5
70014;7;8.29;1.7;10;5;8
70052;17;6.53;1.7;10;3;7
70063;1;8;NA;8;8;8
70065;8;5.62;1.77;7;2;6
70183;7;7.14;1.07;9;6;7
70189;4;9.25;0.96;10;8;9.5
70192;2;6;2.83;8;4;6
70205;1;5;NA;5;5;5
70222;3;7.67;2.31;9;5;9
70238;1;10;NA;10;10;10
70302;4;8;1.63;10;6;8
70318;2;6.5;0.71;7;6;6.5
70379;6;9.5;0.84;10;8;10
70401;1;8;NA;8;8;8
70402;6;8.17;1.17;10;7;8
70415;15;8;2;10;3;8
70435;5;7.2;1.3;8;5;8
70448;3;8;1;9;7;8
70541;10;7.1;1.37;9;4;7
70556;1;8;NA;8;8;8
70594;20;8.45;0.83;10;7;9
70628;2;6;0;6;6;6
70649;5;7.8;3.9;10;1;10
70666;33;6.85;1.75;10;5;7
70703;1;8;NA;8;8;8
70740;1;8;NA;8;8;8
70791;1;9;NA;9;9;9
70864;4;6.5;3.11;10;3;6.5
70878;2;8.5;0.71;9;8;8.5
70918;1;6;NA;6;6;6
70931;7;7.43;0.79;9;7;7
71075;1;9;NA;9;9;9
71102;6;7.83;0.41;8;7;8
71162;1;8;NA;8;8;8
71181;3;8;1;9;7;8
71183;4;6.75;1.71;9;5;6.5
71193;1;7;NA;7;7;7
71207;6;7.67;1.51;9;5;8
71234;7;9;1.91;10;5;10
71470;1;8;NA;8;8;8
71490;14;7.57;1.45;10;5;8
71521;2;7.5;0.71;8;7;7.5
71522;1;5;NA;5;5;5
71587;7;6.29;2.36;9;3;7
71591;1;9;NA;9;9;9
71628;3;7.33;0.58;8;7;7
71662;2;5;0;5;5;5
71703;1;8;NA;8;8;8
71712;7;7.14;1.46;9;5;8
71716;1;10;NA;10;10;10
71739;2;8.5;0.71;9;8;8.5
71752;9;8;1.5;10;5;8
71761;1;8;NA;8;8;8
71786;7;7.14;0.69;8;6;7
71799;1;3;NA;3;3;3
71800;5;5.8;1.3;7;4;6
71831;2;6;0;6;6;6
71853;8;8.38;1.51;10;6;9
71884;1;9;NA;9;9;9
71900;1;5;NA;5;5;5
71902;4;8;0.82;9;7;8
71967;2;7.5;2.12;9;6;7.5
72005;1;7;NA;7;7;7
72099;4;8.5;1;10;8;8
72100;6;6.5;0.84;7;5;7
72183;3;7.33;1.53;9;6;7
72190;3;7;1;8;6;7
72214;9;7.78;2.05;10;3;8
72233;1;5;NA;5;5;5
72238;6;7.17;0.75;8;6;7
72261;2;9;1.41;10;8;9
72276;1;5;NA;5;5;5
72282;2;6.5;0.71;7;6;6.5
72287;2;7;0;7;7;7
72296;3;6.67;1.15;8;6;6
72347;1;1;NA;1;1;1
72368;3;5;0;5;5;5
72379;1;10;NA;10;10;10
72418;2;8.5;0.71;9;8;8.5
72470;3;6;1.73;7;4;7
72523;9;7.44;1.24;9;5;7
72530;6;7.33;1.37;9;5;7.5
72531;2;9;1.41;10;8;9
72575;3;7.33;2.08;9;5;8
72601;3;9.33;1.15;10;8;10
72636;3;7.67;1.15;9;7;7
72707;3;8.67;0.58;9;8;9
72742;3;8;1;9;7;8
72770;2;7.5;0.71;8;7;7.5
72785;3;7.33;0.58;8;7;7
72863;1;6;NA;6;6;6
72882;1;9;NA;9;9;9
72975;3;8.33;1.15;9;7;9
72990;8;7.5;1.2;9;5;8
72992;1;9;NA;9;9;9
73022;4;6.5;1.73;8;5;6.5
73044;25;7.72;1.14;10;5;8
73056;9;8.89;1.05;10;7;9
73076;1;8;NA;8;8;8
73091;1;5;NA;5;5;5
73157;1;10;NA;10;10;10
73196;2;8.5;2.12;10;7;8.5
73215;1;8;NA;8;8;8
73330;8;9;1.07;10;7;9
73363;3;9;1;10;8;9
73394;8;9;1.69;10;5;9.5
73398;1;5;NA;5;5;5
73467;3;8.33;0.58;9;8;8
73469;1;8;NA;8;8;8
73486;3;9;1;10;8;9
73532;1;10;NA;10;10;10
73548;2;5;0;5;5;5
73588;7;5;1.83;8;2;5
73603;4;7.25;1.26;9;6;7
73622;4;8;1.63;10;6;8
73651;15;5.8;1.21;9;5;5
73681;25;8.44;1.23;10;6;9
73741;5;7.6;1.34;10;7;7
73795;3;8.67;1.53;10;7;9
73798;1;7;NA;7;7;7
73837;1;6;NA;6;6;6
73892;1;5;NA;5;5;5
73923;12;8.08;1.51;10;5;8
73991;1;8;NA;8;8;8
74026;4;7.75;0.96;9;7;7.5
74056;9;8.22;1.79;10;6;8
74089;1;5;NA;5;5;5
74093;3;8.67;1.15;10;8;8
74106;1;8;NA;8;8;8
74175;6;8;2;10;5;9
74176;2;7;0;7;7;7
74185;7;7.86;3.24;10;1;9
74189;1;9;NA;9;9;9
74215;1;7;NA;7;7;7
74238;1;6;NA;6;6;6
74274;3;8.67;0.58;9;8;9
74286;19;7.68;1.45;10;4;8
74328;2;7;2.83;9;5;7
74356;1;8;NA;8;8;8
74413;3;8;1;9;7;8
74453;5;6.8;2.05;10;5;7
74487;1;7;NA;7;7;7
74493;4;7;1.83;9;5;7
74500;1;8;NA;8;8;8
74505;1;6;NA;6;6;6
74569;2;10;0;10;10;10
74571;3;8.33;0.58;9;8;8
74595;2;7.5;0.71;8;7;7.5
74630;4;7;2.71;9;3;8
74655;1;5;NA;5;5;5
74665;7;8.43;0.98;10;7;8
74687;1;6;NA;6;6;6
74691;7;7.86;1.07;10;7;8
74743;3;6.33;0.58;7;6;6
74758;5;9.2;1.1;10;8;10
74810;2;7;4.24;10;4;7
74825;1;7;NA;7;7;7
74833;4;7.75;0.5;8;7;8
74837;1;6;NA;6;6;6
74849;2;5;0;5;5;5
74871;1;9;NA;9;9;9
74911;3;8.67;1.53;10;7;9
74920;1;7;NA;7;7;7
75028;4;7.75;1.71;10;6;7.5
75081;9;8.22;1.99;10;5;9
75083;2;7;0;7;7;7
75089;7;6.71;1.38;8;5;7
75096;2;8.5;2.12;10;7;8.5
75115;2;7.5;0.71;8;7;7.5
75119;4;10;0;10;10;10
75127;1;9;NA;9;9;9
75149;17;7.24;1.68;10;3;7
75177;1;5;NA;5;5;5
75251;1;7;NA;7;7;7
75286;2;5;1.41;6;4;5
75306;1;7;NA;7;7;7
75330;4;6;2;9;5;5
75355;1;9;NA;9;9;9
75405;2;7.5;0.71;8;7;7.5
75429;2;9;1.41;10;8;9
75485;16;8.56;1.41;10;6;9
75491;6;8.33;0.82;9;7;8.5
75551;1;5;NA;5;5;5
75568;2;6.5;0.71;7;6;6.5
75585;2;8;0;8;8;8
75591;43;8.42;1.45;10;5;9
75595;1;9;NA;9;9;9
75691;1;9;NA;9;9;9
75695;2;9;0;9;9;9
75701;2;8.5;0.71;9;8;8.5
75749;3;6.67;0.58;7;6;7
75762;1;7;NA;7;7;7
75777;4;8.75;0.96;10;8;8.5
75787;2;8.5;0.71;9;8;8.5
75809;5;6;1.41;8;5;5
75819;23;7.91;2.04;10;2;8
75842;2;5.5;6.36;10;1;5.5
75852;2;9;1.41;10;8;9
75860;8;7.12;1.36;9;5;7.5
75875;1;10;NA;10;10;10
75980;2;8;0;8;8;8
76001;1;9;NA;9;9;9
76019;6;7.83;0.41;8;7;8
76070;1;10;NA;10;10;10
76102;7;8;1.53;10;6;8
76105;1;9;NA;9;9;9
76151;31;8.71;2.8;10;1;10
76168;7;7.57;1.51;10;6;7
76173;9;7.11;0.93;8;5;7
76218;3;7.67;1.53;9;6;8
76223;18;8.06;1.16;10;6;8
76259;2;8;1.41;9;7;8
76350;2;2.5;2.12;4;1;2.5
76351;9;10;0;10;10;10
76352;15;7.93;1.44;9;5;8
76458;1;4;NA;4;4;4
76482;9;5;0;5;5;5
76483;7;9.57;0.53;10;9;10
76499;34;9.18;1.88;10;4;10
76512;2;7.5;0.71;8;7;7.5
76530;13;7.23;2.28;10;3;7
76532;3;7.67;0.58;8;7;8
76576;1;10;NA;10;10;10
76611;3;7.67;2.52;10;5;8
76626;31;8.48;1.26;10;5;9
76710;6;8.33;0.82;9;7;8.5
76741;1;4;NA;4;4;4
76803;4;8;0.82;9;7;8
76812;3;8;1;9;7;8
76815;2;8;0;8;8;8
76818;16;7.81;2.07;10;3;8
76865;1;10;NA;10;10;10
76866;1;9;NA;9;9;9
76888;16;7.69;1.89;10;3;8
76942;7;7.29;1.6;10;5;7
76965;2;7;0;7;7;7
77039;1;7;NA;7;7;7
77052;1;9;NA;9;9;9
77072;2;10;0;10;10;10
77181;11;8.18;1.54;10;5;8
77261;4;5.75;0.96;7;5;5.5
77273;3;6;1.73;8;5;5
77307;5;9;1;10;8;9
77332;1;7;NA;7;7;7
77359;2;7;2.83;9;5;7
77377;2;8;0;8;8;8
77383;4;8.25;0.96;9;7;8.5
77400;1;7;NA;7;7;7
77469;1;5;NA;5;5;5
77480;15;7.73;1.71;10;2;8
77491;5;6.8;2.49;10;5;5
77499;1;8;NA;8;8;8
77516;2;8;1.41;9;7;8
77517;1;8;NA;8;8;8
77526;2;8;0;8;8;8
77585;5;10;0;10;10;10
77676;1;8;NA;8;8;8
77710;3;8.33;1.53;10;7;8
77724;8;7.5;1.31;10;6;7.5
77738;2;9;1.41;10;8;9
77772;1;7;NA;7;7;7
77809;19;7.58;1.89;10;4;8
77816;3;7;1.73;8;5;8
77825;1;8;NA;8;8;8
77840;1;7;NA;7;7;7
