"User.ID";"nb.Ratings";"mean";"sd";"max";"min";"med"
64310;10;9.4;1.07;10;7;10
64316;1;10;NA;10;10;10
64333;1;10;NA;10;10;10
64344;1;10;NA;10;10;10
64346;3;9.33;1.15;10;8;10
64396;5;7.4;0.89;8;6;8
64429;3;8;1.73;10;7;7
64435;4;8.25;0.5;9;8;8
64436;15;7.13;1.77;10;3;7
64449;2;9.5;0.71;10;9;9.5
64535;7;6.71;0.49;7;6;7
64629;2;6.5;0.71;7;6;6.5
64679;8;7.25;1.39;9;6;7
64743;1;6;NA;6;6;6
64763;1;3;NA;3;3;3
64765;2;7;1.41;8;6;7
64779;2;8;2.83;10;6;8
64783;2;8.5;0.71;9;8;8.5
64846;3;8.67;1.15;10;8;8
64903;1;5;NA;5;5;5
64946;3;6.67;3.21;9;3;8
65004;2;9;0;9;9;9
65032;3;5;0;5;5;5
65056;1;8;NA;8;8;8
65068;2;10;0;10;10;10
65145;2;6;1.41;7;5;6
65183;1;8;NA;8;8;8
65192;1;7;NA;7;7;7
65208;6;7.83;1.33;10;6;8
65228;8;6.62;0.92;8;5;7
65238;3;7.67;1.53;9;6;8
65258;13;7.46;1.45;10;5;7
65350;1;7;NA;7;7;7
65370;1;6;NA;6;6;6
65377;1;7;NA;7;7;7
65444;2;5.5;0.71;6;5;5.5
65484;7;9.29;0.76;10;8;9
65487;3;7.67;1.53;9;6;8
65497;4;7.5;1.29;9;6;7.5
65549;2;7;2.83;9;5;7
65584;28;8.79;1.32;10;4;9
65653;3;7.33;1.15;8;6;8
65663;8;8.75;0.89;10;8;8.5
65665;1;8;NA;8;8;8
65710;1;7;NA;7;7;7
65752;1;8;NA;8;8;8
65769;3;8.67;2.31;10;6;10
65791;6;6.33;1.03;8;5;6
65837;1;8;NA;8;8;8
65877;13;8.31;1.11;10;6;8
65913;3;9.67;0.58;10;9;10
65946;2;6;1.41;7;5;6
66055;5;7.8;0.45;8;7;8
66073;5;8;1.41;10;6;8
66088;2;8;2.83;10;6;8
66100;4;8.25;0.5;9;8;8
66323;6;5.67;2.16;9;3;5.5
66370;2;7.5;2.12;9;6;7.5
66387;7;5.57;1.9;8;3;6
66428;1;7;NA;7;7;7
66443;7;6.71;2.93;10;2;7
66473;5;6.6;1.52;8;5;7
66485;1;10;NA;10;10;10
66487;8;8.5;1.2;10;7;8.5
66518;8;8.25;1.04;10;7;8
66533;3;7.33;1.15;8;6;8
66556;5;8;0;8;8;8
66574;16;6.88;1.67;10;3;7
66591;4;7.75;2.5;9;4;9
66640;8;9;1.41;10;6;9.5
66680;30;6.2;0.96;8;5;6
66708;2;6.5;0.71;7;6;6.5
66765;1;5;NA;5;5;5
66789;7;4.86;0.38;5;4;5
66792;1;10;NA;10;10;10
66853;2;8;0;8;8;8
66878;8;7.75;0.71;9;7;8
66942;28;7.61;2.22;10;1;8
66945;1;10;NA;10;10;10
66953;6;7.83;0.41;8;7;8
66956;2;7.5;3.54;10;5;7.5
66960;4;7.75;1.26;9;6;8
66964;2;7.5;0.71;8;7;7.5
67034;1;8;NA;8;8;8
67085;3;9.33;0.58;10;9;9
67174;2;9;0;9;9;9
67176;4;7;2;8;4;8
67178;2;7.5;3.54;10;5;7.5
67187;2;8;0;8;8;8
67198;7;9.14;1.07;10;8;10
67236;1;8;NA;8;8;8
67270;6;7.83;1.6;9;5;8.5
67288;5;7.4;1.52;9;5;8
67296;4;6.75;1.89;8;4;7.5
67298;2;6.5;4.95;10;3;6.5
67354;1;6;NA;6;6;6
67364;1;9;NA;9;9;9
67397;2;6.5;0.71;7;6;6.5
67402;6;7;2.83;10;3;7
67403;2;8;2.83;10;6;8
67415;1;4;NA;4;4;4
67487;2;4;2.83;6;2;4
67515;4;6.75;1.26;8;5;7
67542;1;9;NA;9;9;9
67544;2;7.5;0.71;8;7;7.5
67547;14;6.71;2.02;9;3;7
67591;13;8.15;0.9;10;7;8
67627;9;7.89;2.09;10;5;8
67663;11;7.36;2.25;10;4;7
67677;3;7.67;2.52;10;5;8
67693;3;10;0;10;10;10
67694;1;10;NA;10;10;10
67810;2;10;0;10;10;10
67838;1;3;NA;3;3;3
67840;18;8.89;1.81;10;5;10
67910;2;8.5;0.71;9;8;8.5
67930;8;9.38;1.77;10;5;10
67958;2;9;1.41;10;8;9
68000;3;10;0;10;10;10
68004;2;6;1.41;7;5;6
68014;1;8;NA;8;8;8
68050;2;6;0;6;6;6
68067;1;8;NA;8;8;8
68073;1;10;NA;10;10;10
68081;3;8;1;9;7;8
68128;9;7.78;1.39;10;5;8
68156;8;8.75;1.58;10;6;9.5
68185;10;6.7;1.06;9;5;7
68234;1;9;NA;9;9;9
68249;2;8;0;8;8;8
68256;6;7.5;1.38;9;5;8
68272;2;8.5;2.12;10;7;8.5
68309;2;6.5;2.12;8;5;6.5
68383;3;8.33;1.53;10;7;8
68422;1;8;NA;8;8;8
68436;11;8.73;0.47;9;8;9
68447;2;7.5;0.71;8;7;7.5
68465;1;7;NA;7;7;7
68473;1;9;NA;9;9;9
68478;2;6;5.66;10;2;6
68537;5;8.2;3.03;10;3;10
68555;41;7.46;1.86;10;4;7
68561;2;7.5;0.71;8;7;7.5
68568;6;8.33;1.86;10;6;8.5
68581;2;6;1.41;7;5;6
68615;4;9;0.82;10;8;9
68690;2;9.5;0.71;10;9;9.5
68700;2;8;2.83;10;6;8
68760;6;6.83;2.04;9;3;7
68767;3;9;0;9;9;9
68768;1;7;NA;7;7;7
68811;2;5;0;5;5;5
68836;1;7;NA;7;7;7
68846;4;7.75;1.26;9;6;8
68854;1;10;NA;10;10;10
68886;5;8.4;1.82;10;6;9
68943;5;6.4;2.07;8;3;7
68984;13;7.54;2.03;10;3;8
69012;3;6.33;1.15;7;5;7
69023;3;8.33;2.89;10;5;10
69042;3;7.67;1.15;9;7;7
69078;54;7.81;0.97;9;5;8
69089;1;9;NA;9;9;9
69156;12;7.58;1.31;9;5;7.5
69180;3;4.67;0.58;5;4;5
69188;3;8;1;9;7;8
69211;8;8;1.77;10;5;8
69232;6;9.33;0.82;10;8;9.5
69252;2;7;1.41;8;6;7
69355;12;7;1.28;9;5;7
69378;12;6.92;1.62;9;4;7
69389;38;8.13;0.7;9;6;8
69405;12;7.67;0.89;8;5;8
69410;2;8.5;2.12;10;7;8.5
69460;1;9;NA;9;9;9
69511;2;5;1.41;6;4;5
69512;2;9.5;0.71;10;9;9.5
69554;1;5;NA;5;5;5
69593;1;7;NA;7;7;7
69658;2;10;0;10;10;10
69684;7;7.57;1.13;9;6;7
69697;11;9.55;0.69;10;8;10
69709;2;6;0;6;6;6
69721;9;9.11;1.05;10;7;9
69749;3;9;1;10;8;9
69775;3;10;0;10;10;10
69790;4;6.75;1.5;8;5;7
69808;1;5;NA;5;5;5
69929;3;8;1;9;7;8
69933;6;8.5;0.55;9;8;8.5
69945;2;8;0;8;8;8
69967;2;8.5;0.71;9;8;8.5
69971;23;7.17;2.95;10;1;8
69986;2;7.5;0.71;8;7;7.5
70014;6;7.17;1.72;9;5;8
70052;20;6.65;1.98;10;3;7
70063;1;8;NA;8;8;8
70065;9;5.89;1.62;7;2;6
70183;9;7.11;1.36;9;5;7
70189;4;9.75;0.5;10;9;10
70192;2;6;2.83;8;4;6
70205;1;5;NA;5;5;5
70222;2;7;2.83;9;5;7
70238;1;10;NA;10;10;10
70302;2;9;1.41;10;8;9
70318;1;6;NA;6;6;6
70379;4;9.5;1;10;8;10
70402;8;8;1.31;10;6;8
70415;15;7.73;2.05;10;3;8
70435;2;6.5;2.12;8;5;6.5
70448;3;8;1;9;7;8
70541;6;7.67;0.82;9;7;7.5
70564;1;8;NA;8;8;8
70594;19;8.42;0.84;10;7;9
70649;9;8;2.87;10;1;8
70666;33;6.91;1.77;10;5;7
70703;1;8;NA;8;8;8
70740;1;8;NA;8;8;8
70791;2;8.5;0.71;9;8;8.5
70864;2;7.5;3.54;10;5;7.5
70878;1;9;NA;9;9;9
70918;1;9;NA;9;9;9
70931;9;7.67;1.12;10;7;7
70940;1;8;NA;8;8;8
71075;2;8.5;0.71;9;8;8.5
71102;7;7.86;0.38;8;7;8
71162;2;6.5;2.12;8;5;6.5
71181;1;7;NA;7;7;7
71183;5;6.8;1.48;9;5;7
71193;1;7;NA;7;7;7
71207;7;7.43;1.51;9;5;8
71223;1;10;NA;10;10;10
71227;2;9;1.41;10;8;9
71234;10;9.3;1.64;10;5;10
71261;1;9;NA;9;9;9
71470;1;8;NA;8;8;8
71490;10;7.9;1.29;10;6;8
71521;1;7;NA;7;7;7
71587;8;5.88;2.23;9;3;5
71591;2;9.5;0.71;10;9;9.5
71628;2;7.5;0.71;8;7;7.5
71662;2;5;0;5;5;5
71712;5;6.8;1.64;9;5;6
71716;2;9.5;0.71;10;9;9.5
71739;2;8.5;0.71;9;8;8.5
71752;9;7.67;1.58;10;5;8
71761;1;8;NA;8;8;8
71786;8;7.12;0.83;8;6;7
71799;2;3;0;3;3;3
71800;2;7;0;7;7;7
71831;1;6;NA;6;6;6
71853;10;8.6;1.43;10;6;9
71884;1;9;NA;9;9;9
71897;2;8;0;8;8;8
71900;2;5;0;5;5;5
71902;3;9;1;10;8;9
71940;1;7;NA;7;7;7
71967;2;7.5;2.12;9;6;7.5
72028;1;5;NA;5;5;5
72099;3;6.67;2.31;8;4;8
72100;6;6.17;0.98;7;5;6.5
72183;3;7.33;1.53;9;6;7
72190;3;7;1;8;6;7
72214;12;8;1.95;10;3;8
72233;1;5;NA;5;5;5
72238;6;7.17;0.75;8;6;7
72261;2;9;1.41;10;8;9
72276;1;5;NA;5;5;5
72282;2;6.5;0.71;7;6;6.5
72287;2;7;0;7;7;7
72296;2;6;0;6;6;6
72347;2;4;4.24;7;1;4
72368;3;5;2;7;3;5
72379;4;8.25;1.71;10;6;8.5
72418;2;8.5;0.71;9;8;8.5
72470;2;7;0;7;7;7
72523;7;7.14;1.21;9;5;7
72530;6;7.5;1.64;10;5;7.5
72531;2;10;0;10;10;10
72575;7;8.43;1.72;10;5;9
72601;1;10;NA;10;10;10
72636;3;7.67;1.15;9;7;7
72707;3;8.67;0.58;9;8;9
72742;3;8;1;9;7;8
72770;1;7;NA;7;7;7
72785;3;7.33;0.58;8;7;7
72863;1;6;NA;6;6;6
72975;3;8.33;1.15;9;7;9
72990;7;7.43;1.27;9;5;8
73003;3;8.33;2.89;10;5;10
73022;3;6;1.73;8;5;5
73044;28;7.54;1.1;10;5;8
73056;11;8.64;1.03;10;7;9
73076;1;8;NA;8;8;8
73091;1;5;NA;5;5;5
73157;2;8;2.83;10;6;8
73196;2;9.5;0.71;10;9;9.5
73215;1;8;NA;8;8;8
73330;11;9.45;0.82;10;8;10
73363;3;9;1;10;8;9
73394;8;8.88;1.73;10;5;9.5
73398;2;6.5;2.12;8;5;6.5
73464;1;10;NA;10;10;10
73467;3;8.33;0.58;9;8;8
73486;2;9;1.41;10;8;9
73548;2;5;0;5;5;5
73588;14;5;1.52;8;2;5
73603;4;7.25;1.26;9;6;7
73622;4;7.75;1.71;10;6;7.5
73651;12;6;1.54;9;5;5
73681;29;8.34;1.26;10;6;9
73741;5;7.6;1.34;10;7;7
73795;2;9.5;0.71;10;9;9.5
73798;1;7;NA;7;7;7
73837;1;6;NA;6;6;6
73892;1;5;NA;5;5;5
73893;1;9;NA;9;9;9
73923;13;8.08;1.44;10;5;8
74026;2;7;0;7;7;7
74056;13;8.77;1.54;10;6;10
74089;1;5;NA;5;5;5
74093;2;9;1.41;10;8;9
74106;1;8;NA;8;8;8
74175;5;7.8;2.17;10;5;9
74176;2;7;0;7;7;7
74185;6;7.83;3.54;10;1;9.5
74187;1;8;NA;8;8;8
74189;1;9;NA;9;9;9
74215;1;7;NA;7;7;7
74238;2;8;2.83;10;6;8
74274;2;9;0;9;9;9
74286;16;7.56;1.5;10;4;8
74328;1;9;NA;9;9;9
74356;2;8;0;8;8;8
74413;1;8;NA;8;8;8
74453;5;6.6;2.07;10;5;6
74493;1;5;NA;5;5;5
74500;1;8;NA;8;8;8
74505;1;6;NA;6;6;6
74569;3;9.67;0.58;10;9;10
74571;4;8.5;0.58;9;8;8.5
74595;2;7.5;0.71;8;7;7.5
74630;5;7.6;2.7;10;3;8
74665;6;8.5;1.05;10;7;8.5
74687;1;6;NA;6;6;6
74689;2;7.5;0.71;8;7;7.5
74691;5;8;1.22;10;7;8
74743;3;6.33;0.58;7;6;6
74758;6;9.33;1.03;10;8;10
74825;1;7;NA;7;7;7
74833;3;8;1;9;7;8
74849;1;5;NA;5;5;5
74871;1;9;NA;9;9;9
74911;5;9;1.22;10;7;9
74920;1;7;NA;7;7;7
75013;1;7;NA;7;7;7
75028;4;7.75;1.71;10;6;7.5
75081;10;8.8;1.55;10;5;9
75083;2;7;0;7;7;7
75089;9;6.44;1.59;9;5;6
75096;1;10;NA;10;10;10
75115;2;9;1.41;10;8;9
75119;5;10;0;10;10;10
75127;2;9;0;9;9;9
75149;15;6.87;1.55;10;3;7
75177;2;7.5;3.54;10;5;7.5
75251;1;7;NA;7;7;7
75286;3;5.67;1.53;7;4;6
75306;1;7;NA;7;7;7
75330;4;6;2;9;5;5
75355;1;9;NA;9;9;9
75405;1;7;NA;7;7;7
75429;2;9;1.41;10;8;9
75485;12;8.42;1.44;10;6;8.5
75486;1;5;NA;5;5;5
75491;7;8.43;0.79;9;7;9
75551;1;5;NA;5;5;5
75568;2;6.5;0.71;7;6;6.5
75585;3;8.33;1.53;10;7;8
75591;49;8.47;1.39;10;5;9
75595;2;9.5;0.71;10;9;9.5
75691;1;8;NA;8;8;8
75695;4;8.25;1.5;9;6;9
75701;2;8.5;0.71;9;8;8.5
75749;2;6.5;0.71;7;6;6.5
75762;1;7;NA;7;7;7
75777;4;8.75;0.96;10;8;8.5
75787;2;8.5;0.71;9;8;8.5
75809;1;5;NA;5;5;5
75819;31;8;1.75;10;4;8
75860;9;7.44;1.01;9;6;8
75951;1;10;NA;10;10;10
75980;2;8;0;8;8;8
76001;1;9;NA;9;9;9
76019;7;7.86;0.38;8;7;8
76070;1;10;NA;10;10;10
76102;8;7.75;1.39;10;6;8
76105;3;8.67;0.58;9;8;9
76151;31;9.03;2.63;10;1;10
76168;7;8.29;1.11;10;7;8
76173;12;6.92;1.08;8;5;7
76218;4;7.75;1.26;9;6;8
76223;14;8.21;1.31;10;6;8.5
76259;3;6.67;2.52;9;4;7
76350;3;5;1.73;7;4;4
76351;7;10;0;10;10;10
76352;13;8.15;1.28;9;5;9
76482;7;5;0;5;5;5
76483;11;9.36;0.67;10;8;9
76499;31;9.26;1.81;10;4;10
76512;2;7.5;0.71;8;7;7.5
76530;6;7.5;2.07;10;5;7.5
76532;2;7.5;0.71;8;7;7.5
76575;1;9;NA;9;9;9
76576;5;6;4;10;2;6
76611;2;9;1.41;10;8;9
76626;32;8.56;1.32;10;5;9
76710;6;8;1.26;9;6;8.5
76741;1;4;NA;4;4;4
76803;6;8.17;0.75;9;7;8
76812;1;7;NA;7;7;7
76815;2;8;0;8;8;8
76818;17;8.18;1.94;10;3;9
76865;1;9;NA;9;9;9
76866;1;9;NA;9;9;9
76888;15;7.67;1.88;10;3;8
76942;10;7;0.82;8;6;7
76965;1;7;NA;7;7;7
77039;1;7;NA;7;7;7
77052;2;8.5;0.71;9;8;8.5
77072;1;10;NA;10;10;10
77181;10;7.8;1.62;10;5;8
77261;2;6;1.41;7;5;6
77273;4;6;1.41;8;5;5.5
77307;5;9;1;10;8;9
77332;2;8;1.41;9;7;8
77359;5;6.2;2.68;9;3;5
77377;2;8;0;8;8;8
77383;2;7.5;0.71;8;7;7.5
77400;1;7;NA;7;7;7
77469;1;5;NA;5;5;5
77480;10;7.5;2.07;10;2;8
77491;6;5.83;2.04;10;5;5
77499;1;8;NA;8;8;8
77517;2;8.5;0.71;9;8;8.5
77526;3;8;0;8;8;8
77585;6;10;0;10;10;10
77676;1;8;NA;8;8;8
77710;2;7.5;0.71;8;7;7.5
77724;9;7.67;1.32;10;6;8
77738;1;8;NA;8;8;8
77772;4;7.75;0.96;9;7;7.5
77809;19;7.53;1.78;10;4;8
77816;3;7;1.73;8;5;8
77825;1;8;NA;8;8;8
77840;2;8;1.41;9;7;8
77860;3;6.67;3.21;9;3;8
77868;3;8;1;9;7;8
77891;2;7.5;0.71;8;7;7.5
77940;2;7.5;3.54;10;5;7.5
77960;1;9;NA;9;9;9
77971;1;3;NA;3;3;3
78007;1;4;NA;4;4;4
78015;6;7.83;2.64;10;3;8.5
78229;5;7;1.41;9;5;7
78236;2;6;1.41;7;5;6
78323;1;5;NA;5;5;5
78328;3;8.33;0.58;9;8;8
78440;3;7.67;1.53;9;6;8
78448;22;8.09;0.53;9;7;8
78471;2;9;0;9;9;9
78496;3;8;0;8;8;8
78518;1;10;NA;10;10;10
78545;1;10;NA;10;10;10
78553;8;9.75;0.46;10;9;10
78564;3;7.33;2.08;9;5;8
78573;3;8;2;10;6;8
78589;2;3;2.83;5;1;3
78619;1;10;NA;10;10;10
78673;1;10;NA;10;10;10
78719;6;7.83;1.47;9;6;8.5
78722;2;5.5;2.12;7;4;5.5
78755;1;10;NA;10;10;10
78774;3;8.33;0.58;9;8;8
78777;1;9;NA;9;9;9
78778;7;8;1.41;10;6;8
78783;38;8.79;1.02;10;7;9
78834;29;9.07;1.36;10;6;10
78841;7;6.14;0.9;7;5;6
78846;7;8.43;1.72;10;5;9
78895;2;9.5;0.71;10;9;9.5
78941;1;9;NA;9;9;9
78973;77;7.75;1;10;6;8
78975;2;7.5;0.71;8;7;7.5
78996;2;6;0;6;6;6
79009;9;8.89;1.45;10;7;10
79055;4;7;2.94;10;4;7
79110;2;9;1.41;10;8;9
79153;1;9;NA;9;9;9
79172;1;8;NA;8;8;8
79182;3;6.67;0.58;7;6;7
79186;4;7.5;2.08;10;5;7.5
79215;2;9;1.41;10;8;9
79266;12;8.5;0.67;10;8;8
79285;6;8.5;2.51;10;4;10
79366;3;6;1;7;5;6
79441;6;8.67;0.82;10;8;8.5
79475;3;9.33;1.15;10;8;10
79506;1;10;NA;10;10;10
79527;2;8;0;8;8;8
79556;4;8.5;1;10;8;8
79724;5;6;1;7;5;6
79736;5;7.4;1.52;9;5;8
79740;12;5.92;1.44;8;3;6
79747;4;5.75;0.96;7;5;5.5
79754;2;7.5;2.12;9;6;7.5
79815;3;6.67;3.06;10;4;6
79842;1;10;NA;10;10;10
79854;1;9;NA;9;9;9
79923;4;7;2;8;4;8
79942;4;8.5;1.29;10;7;8.5
79958;4;7.5;1.29;9;6;7.5
79961;2;8;0;8;8;8
79977;15;6.27;1.53;9;5;5
79982;1;7;NA;7;7;7
79997;1;8;NA;8;8;8
80036;6;7.83;1.94;10;5;8.5
80061;1;8;NA;8;8;8
80067;1;8;NA;8;8;8
80071;9;8.22;1.09;9;6;9
80075;2;8;0;8;8;8
80077;1;9;NA;9;9;9
80084;1;4;NA;4;4;4
80105;3;9;0;9;9;9
80135;1;8;NA;8;8;8
80203;6;8.5;1.76;10;6;9
80234;1;9;NA;9;9;9
80266;3;9.33;0.58;10;9;9
80323;4;6.5;1.73;8;5;6.5
80371;3;8;1;9;7;8
80453;2;8;0;8;8;8
80477;2;6;5.66;10;2;6
80512;1;7;NA;7;7;7
80516;4;7.75;2.22;10;5;8
80538;24;8.33;1.2;10;5;8
80555;3;7;1;8;6;7
80623;2;6.5;2.12;8;5;6.5
80642;4;5.75;1.89;7;3;6.5
80661;3;8;1.73;10;7;7
80683;9;8.33;2.69;10;2;10
80684;3;7.33;2.52;10;5;7
80690;5;7.4;1.67;10;6;7
80692;2;7.5;2.12;9;6;7.5
80754;1;8;NA;8;8;8
80776;3;6.67;0.58;7;6;7
80810;17;7.76;1.79;10;5;8
80820;6;7.33;1.86;9;5;8
80826;5;8.8;1.3;10;7;9
80837;4;6;1.15;7;5;6
80929;3;6.33;3.06;9;3;7
80945;17;7.88;1.5;10;5;7
80954;2;7;0;7;7;7
80996;2;10;0;10;10;10
81015;1;10;NA;10;10;10
81045;3;9;1;10;8;9
81064;2;5;4.24;8;2;5
81087;2;9;1.41;10;8;9
81088;6;6.5;2.66;9;2;7
81121;9;8.56;1.01;10;7;8
81136;6;7;1.41;9;5;7
81153;1;2;NA;2;2;2
81207;8;7.5;0.93;9;6;7.5
81215;1;5;NA;5;5;5
81216;13;7;1.29;9;5;7
81227;3;8.67;1.53;10;7;9
81249;6;8.83;0.75;10;8;9
81263;8;9.5;0.76;10;8;10
81274;4;9.25;0.96;10;8;9.5
81298;12;6.5;1.51;8;3;7
81303;2;8.5;0.71;9;8;8.5
81318;14;6.07;2.34;10;2;6.5
81324;5;8.2;1.3;10;7;8
81332;1;10;NA;10;10;10
81333;3;9;1.73;10;7;10
81352;2;8;0;8;8;8
81368;8;8.25;1.39;10;6;8
81370;1;9;NA;9;9;9
81434;3;9.33;1.15;10;8;10
81456;2;10;0;10;10;10
81459;1;7;NA;7;7;7
81460;1;7;NA;7;7;7
81481;1;8;NA;8;8;8
81484;7;8.71;1.38;10;7;9
81492;21;8.43;1.6;10;5;9
81560;13;8.08;0.76;9;7;8
81578;4;9;1.15;10;8;9
81580;1;9;NA;9;9;9
81597;28;8;0.77;10;7;8
81661;1;9;NA;9;9;9
81682;20;7.55;1.76;10;5;7
81771;9;7.56;1.94;10;4;8
81848;22;7.27;1.03;9;5;7
81854;3;8.33;0.58;9;8;8
81855;4;7.25;2.99;10;3;8
81865;4;7.5;1.29;9;6;7.5
81901;2;6;2.83;8;4;6
81927;3;9;1.73;10;7;10
81950;4;7.75;1.26;9;6;8
81977;11;8.18;1.08;10;6;8
81982;2;8;0;8;8;8
82001;1;6;NA;6;6;6
82102;1;5;NA;5;5;5
82123;1;8;NA;8;8;8
82156;4;8.25;0.5;9;8;8
82164;6;6.33;1.21;8;5;6.5
82192;1;9;NA;9;9;9
82391;2;7;1.41;8;6;7
82407;11;7.73;2.45;10;2;8
82431;2;7.5;3.54;10;5;7.5
82445;1;7;NA;7;7;7
82487;1;7;NA;7;7;7
82491;3;8.33;1.15;9;7;9
82497;15;7.53;0.99;9;5;8
82511;10;5.3;3.06;9;1;6
82608;3;5.67;1.15;7;5;5
82628;3;7.67;0.58;8;7;8
82657;2;5;1.41;6;4;5
82659;1;8;NA;8;8;8
82673;5;7;1.22;8;5;7
82699;4;8.75;0.5;9;8;9
82720;4;6.25;0.96;7;5;6.5
82751;2;6.5;2.12;8;5;6.5
82795;1;7;NA;7;7;7
82797;3;9;1.73;10;7;10
82808;1;8;NA;8;8;8
82825;5;8.2;1.1;10;7;8
82831;4;6.25;1.5;7;4;7
82841;3;10;0;10;10;10
82859;1;7;NA;7;7;7
82893;5;9.2;0.84;10;8;9
82901;1;8;NA;8;8;8
82942;3;7;1;8;6;7
82955;3;6.33;2.52;9;4;6
82968;1;8;NA;8;8;8
83046;1;10;NA;10;10;10
83069;2;6.5;2.12;8;5;6.5
83109;4;7.75;1.5;10;7;7
83110;1;4;NA;4;4;4
83135;3;8;1;9;7;8
83166;3;8;1;9;7;8
83178;1;7;NA;7;7;7
83186;2;10;0;10;10;10
83235;6;7.17;1.72;10;5;7
83239;4;8.5;1.29;10;7;8.5
83252;5;7;2.12;10;5;7
83258;1;6;NA;6;6;6
83283;1;8;NA;8;8;8
83287;20;9.2;2.24;10;1;10
83306;2;6;2.83;8;4;6
83383;5;7.8;0.45;8;7;8
83390;1;6;NA;6;6;6
83431;8;8.62;1.6;10;6;9
83443;5;9.2;0.84;10;8;9
83496;7;8.14;1.68;10;5;9
83589;1;7;NA;7;7;7
83637;15;7.47;1.46;10;5;8
83646;11;7;1.26;9;4;7
83666;3;7;3;10;4;7
83671;17;9.24;0.75;10;7;9
83775;4;6.75;2.06;9;5;6.5
83842;1;9;NA;9;9;9
83880;2;7;0;7;7;7
83971;6;8.33;1.63;10;6;8.5
84024;21;8.1;1.14;10;5;8
84126;1;8;NA;8;8;8
84146;1;8;NA;8;8;8
84178;5;7.6;1.52;10;6;7
84191;2;9;1.41;10;8;9
84198;2;10;0;10;10;10
84308;1;10;NA;10;10;10
84426;1;8;NA;8;8;8
84427;4;8.25;0.96;9;7;8.5
84476;1;9;NA;9;9;9
84479;9;9.56;0.73;10;8;10
84523;8;4.5;2.14;8;1;5
84527;3;8.33;1.15;9;7;9
84537;3;7.67;2.52;10;5;8
84553;1;9;NA;9;9;9
84627;2;7;1.41;8;6;7
84671;2;6.5;0.71;7;6;6.5
84727;2;6.5;2.12;8;5;6.5
84729;2;9;1.41;10;8;9
84753;2;8;0;8;8;8
84795;15;7.87;1.36;10;6;8
84831;1;8;NA;8;8;8
84847;2;8.5;0.71;9;8;8.5
84866;3;5.33;2.52;8;3;5
84882;19;7.89;1.24;10;5;8
84897;6;5.33;0.52;6;5;5
84900;6;5.5;2.35;8;2;5.5
84902;1;7;NA;7;7;7
85033;2;10;0;10;10;10
85043;4;8;0.82;9;7;8
85132;1;8;NA;8;8;8
85256;6;7.17;2.04;10;4;7.5
85268;1;9;NA;9;9;9
85294;2;10;0;10;10;10
85327;1;4;NA;4;4;4
85367;8;9.25;1.16;10;7;10
85409;1;5;NA;5;5;5
85426;14;8.5;1.34;10;5;9
85433;3;8;2.65;10;5;9
85455;2;6.5;0.71;7;6;6.5
85502;5;8.4;0.55;9;8;8
85510;2;6.5;2.12;8;5;6.5
85526;23;7.96;1.19;10;5;8
85534;3;8;1;9;7;8
85554;4;8;0.82;9;7;8
85587;4;7.75;1.26;9;6;8
85616;2;5;0;5;5;5
85656;7;8.43;1.13;10;7;9
85701;7;5;0;5;5;5
85757;18;7.56;1.46;9;5;8
85787;2;6.5;2.12;8;5;6.5
85833;2;9;0;9;9;9
85851;3;6.67;0.58;7;6;7
85872;2;7.5;0.71;8;7;7.5
85905;2;8;1.41;9;7;8
85925;2;10;0;10;10;10
85944;1;7;NA;7;7;7
85950;1;8;NA;8;8;8
85962;3;6.67;1.53;8;5;7
85992;2;8;2.83;10;6;8
85993;17;9.24;1.52;10;5;10
86001;2;7;0;7;7;7
86017;2;7;1.41;8;6;7
86033;3;6.33;0.58;7;6;6
86051;4;7.75;1.89;9;5;8.5
86093;3;9.67;0.58;10;9;10
86123;2;7.5;0.71;8;7;7.5
86145;14;6.5;1.16;8;4;7
86170;1;9;NA;9;9;9
86189;25;6.96;1.49;10;4;7
86202;16;7.12;1.2;9;5;7
86242;4;5.75;2.87;9;2;6
86243;7;7.29;1.7;10;5;7
86276;2;5.5;0.71;6;5;5.5
86368;3;6.67;4.16;10;2;8
86392;6;9.33;0.82;10;8;9.5
86408;7;8.86;1.07;10;8;8
86418;4;8.5;1;10;8;8
86419;1;8;NA;8;8;8
86463;2;8.5;0.71;9;8;8.5
86481;1;10;NA;10;10;10
86489;5;7.8;1.3;10;7;7
86548;1;10;NA;10;10;10
86555;2;8.5;0.71;9;8;8.5
86680;2;5.5;0.71;6;5;5.5
86720;11;6.73;1.01;8;5;7
86728;2;8;0;8;8;8
86792;1;9;NA;9;9;9
86819;3;9;0;9;9;9
86835;10;6.8;2.04;10;5;6
86849;3;7.67;1.53;9;6;8
86906;5;7.2;1.3;9;6;7
86932;4;7.5;1.29;9;6;7.5
86947;1;10;NA;10;10;10
86959;5;9.8;0.45;10;9;10
86965;3;8.67;1.15;10;8;8
86969;10;7.8;1.14;10;6;8
87051;7;9.43;0.79;10;8;10
87108;3;5.33;3.06;8;2;6
87129;1;8;NA;8;8;8
87141;35;8.09;0.66;10;7;8
87147;2;6.5;0.71;7;6;6.5
87155;4;9.5;0.58;10;9;9.5
87302;2;10;0;10;10;10
87351;5;8;0.71;9;7;8
87401;3;8;1;9;7;8
87540;2;9;1.41;10;8;9
87555;28;8.79;1.47;10;5;9.5
87579;5;5.8;1.1;7;5;5
87688;2;5;0;5;5;5
